0.000000,77.000000
0.000000,59.000000
0.000000,44.000000
30.000000,74.000000
0.000000,56.000000
30.000000,84.000000
15.000000,94.000000
10.000000,95.000000
20.000000,100.000000
25.000000,100.000000
30.000000,100.000000
15.000000,100.000000
10.000000,100.000000
25.000000,100.000000
0.000000,100.000000
7.000000,95.000000
5.000000,87.000000
0.000000,67.000000
17.000000,84.000000
25.000000,100.000000
10.000000,100.000000
0.000000,79.000000
25.000000,99.000000
0.000000,76.000000
10.000000,81.000000
15.000000,92.000000
1.000000,74.000000
25.000000,95.000000
10.000000,96.000000
0.000000,74.000000
0.000000,56.000000
0.000000,42.000000
0.000000,31.000000
0.000000,22.000000
5.000000,29.000000
15.000000,50.000000
5.000000,51.000000
15.000000,68.000000
10.000000,74.000000
20.000000,91.000000
20.000000,100.000000
0.000000,81.000000
0.000000,62.000000
0.000000,47.000000
13.000000,63.000000
0.000000,47.000000
0.000000,35.000000
0.000000,25.000000
0.000000,17.000000
0.000000,11.000000
0.000000,3.000000
5.000000,8.000000
0.000000,10.000000
5.000000,8.000000
0.000000,10.000000
0.000000,3.000000
0.000000,3.000000
0.000000,3.000000
